Time,Energy,Searching
5603,97360.3,4
5604,97321.38,4
5605,97280.05,4
5606,97237.87,4
5607,97197.06,4
5608,97157.7,4
5609,97116.36,4
5610,97075.69,4
5611,97036.16,4
5612,96996.24,4
5613,96957.16,4
5614,96916.76,4
5615,96877.97,4
5616,96839.14,4
5617,96802.38,4
5618,96764.59,4
5619,96725.05,4
5620,96688.2,4
5621,96650.44,4
5622,96613.18,4
5623,96576.09,4
5624,96536.88,4
5625,96499.57,4
5626,96464.44,4
5627,98430.91,3
5628,98407.34,3
5629,98383.38,3
5630,98357.91,3
5631,98333.7,3
5632,98308.02,3
5633,98284.27,3
5634,98261.14,3
5635,98240.18,2
5636,98221.02,2
5637,98201.34,2
5638,98181.95,2
5639,98163.71,2
5640,98144.61,2
5641,98125.59,2
5642,98105.84,2
5643,98087.56,2
5644,98066.19,2
5645,98046.05,2
5646,98027.24,2
5647,98008.99,2
5648,97990.94,2
5649,97971.07,2
5650,97952.36,2
5651,97934.01,2
5652,97914.98,2
5653,97895.4,2
5654,97877.13,2
5655,97858.72,2
5656,97835.94,2
5657,97812.29,2
5658,97789.61,2
5659,97765.72,2
5660,97741.92,2
5661,97718.29,2
5662,97694.86,2
5663,97670.8,2
5664,97648.44,2
5665,97625.27,2
5666,97601.66,2
5667,97579.23,2
5668,97555.3,2
5669,97536.1,1
5670,97517.57,1
5671,97500.48,1
5672,97482.02,1
5673,97464.33,1
5674,97445.95,1
5675,97428.3,1
5676,97410.48,1
5677,97393.25,1
5678,97375.81,1
5679,97358.57,1
5680,97341.29,1
5681,97322.77,1
5682,97305.54,1
5683,97288.45,1
5684,97270.73,1
5685,97253.71,1
5686,97236.07,1
5687,97217.45,1
5688,97199.76,1
5689,97181.29,1
5690,97163.55,1
5691,97145.55,1
5692,97127.83,1
5693,97110.73,1
5694,99101.23,0
5695,99095.03,0
5696,99088.93,0
5697,99082.36,0
5698,99076.3,0
5699,99069.86,0
5700,99063.82,0
5701,99057.18,0
5702,99051.02,0
5703,99044.93,0
5704,99038.52,0
5705,99032.43,0
5706,99020.91,1
5707,99009.65,1
5708,98996.23,2
5709,98979.53,2
5710,98962.16,2
5711,98945.6,2
5712,98928.35,2
5713,98910.81,2
5714,98891.48,2
5715,98872.79,2
5716,98853.15,2
5717,98832.79,2
5718,98811.33,2
5719,98789.87,2
5720,98769.45,2
5721,98747.66,2
5722,98727,2
5723,98705.13,2
5724,98684.83,2
5725,98663.57,2
5726,98642.64,2
5727,98620.81,2
5728,98598.59,2
5729,98572.88,2
5730,98544.27,2
5731,98520.18,2
5732,98495.39,2
5733,98469.16,2
5734,98444.65,2
5735,98420.37,2
5736,98395.79,2
5737,98371.72,2
5738,98346.6,2
5739,98319.79,2
5740,98295.59,2
5741,98270.69,2
5742,98246.35,2
5743,98222.34,2
5744,98196.2,2
5745,100173.3,2
5746,100154.2,2
5747,100135.6,2
5748,100115.9,2
5749,100095.2,3
5750,100072.1,3
5751,100048.4,3
5752,100025.1,3
5753,100001.5,3
5754,99977.7,3
5755,99952.6,3
5756,99925.66,3
5757,99898.3,3
5758,99871.19,3
5759,99838.95,3
5760,99804.91,3
5761,99773.12,3
5762,99738.74,3
5763,99707.1,3
5764,99666.66,3
5765,99632.96,4
5766,99596,4
5767,99556.83,4
5768,99518.48,5
5769,99476.63,5
5770,99433.34,5
5771,99390.27,5
5772,99343.39,5
5773,99297.73,5
5774,99253.31,5
5775,101206.9,5
5776,101165.6,6
5777,101118,6
5778,101071,6
5779,101022.9,6
5780,100970.6,6
5781,100920.8,6
5782,100871.5,6
5783,100819.9,6
5784,100769.2,6
5785,100716.5,6
5786,100659.4,6
5787,100605.6,6
5788,100556.5,6
5789,100503.1,6
5790,100450.2,6
5791,100373,6
5792,100324.1,6
5793,100273.9,6
5794,100221,6
5795,100168.8,6
5796,100114.4,6
5797,100061.3,6
5798,100007.7,6
5799,99955.45,6
5800,99902.42,6
5801,99845.98,6
5802,99792.2,6
5803,99739.6,6
5804,99687.15,6
5805,99634.66,6
5806,101589.7,5
5807,101545.5,5
5808,101504.2,5
5809,101462.3,5
5810,101420.4,5
5811,101378.6,5
5812,101336.4,5
5813,101290.3,5
5814,101246,5
5815,101203.8,5
5816,101161.2,5
5817,101117.6,5
5818,101075.9,5
5819,101032.7,5
5820,100991,5
5821,100948.4,5
5822,100907.1,5
5823,100864.9,5
5824,100820.5,5
5825,100777.3,5
5826,100735.8,5
5827,100693.5,5
5828,100651.6,5
5829,100609.8,5
5830,100569.5,5
5831,100526.7,5
5832,100485.2,5
5833,100442.4,5
5834,100397.7,5
5835,100354.7,5
5836,100312.2,5
5837,100270.6,5
5838,100228.6,5
5839,100183.6,5
5840,100139.6,5
5841,100093.9,5
5842,100047.6,5
5843,99999.32,5
5844,99953.95,5
5845,99901.05,5
5846,99853.31,5
5847,99808.18,5
5848,99762.29,5
5849,99716.07,5
5850,99669.74,5
5851,99623.48,5
5852,99576.34,5
5853,99527.49,5
5854,99481.74,5
5855,99432.23,5
5856,99385.93,5
5857,99335.26,5
5858,99289.02,5
5859,99238.51,5
5860,99193.73,5
5861,99149.63,5
5862,99106.33,5
5863,99061.24,5
5864,99018.06,5
5865,98973.23,5
5866,98929.5,5
5867,98885.95,5
5868,98842.6,5
5869,98794.89,5
5870,98744.88,5
5871,98697.54,5
5872,98645.38,5
5873,100606.8,4
5874,100571.9,4
5875,100537.3,4
5876,100501.9,4
5877,100466.3,4
5878,100427.6,4
5879,100392.9,4
5880,100358.8,4
5881,100324.4,4
5882,100289.9,4
5883,100253.5,4
5884,100212.8,5
5885,100173.6,5
5886,100132.6,5
5887,100092.5,5
5888,100049.8,5
5889,100007.2,5
5890,99969.27,5
5891,99931.69,5
5892,99889.76,5
5893,99848.52,5
5894,99806.7,5
5895,99762.48,5
5896,99723.32,4
5897,99685.34,4
5898,99648.2,4
5899,99609.48,4
5900,99572.55,4
5901,99535.33,4
5902,99500.55,4
5903,99464.32,3
5904,99433.09,3
5905,99401.11,3
5906,99369.7,3
5907,99338.57,3
5908,99304.02,3
5909,99272.16,3
5910,99238.93,3
5911,99208.13,3
5912,99176.61,3
5913,101151,3
5914,101127.7,3
5915,101102.5,3
5916,101075.1,3
5917,101050.1,3
5918,101025.3,3
5919,101000.4,3
5920,100976.7,3
5921,100949.8,3
5922,100923.8,3
5923,100896.7,3
5924,100869.5,3
5925,100842.3,3
5926,100814.6,3
5927,100782.9,3
5928,100752.7,3
5929,100723.4,3
5930,100696.6,2
5931,100669.7,2
5932,100645,2
5933,100621,2
5934,100596.6,2
5935,100570.5,2
5936,100545.9,2
5937,100519.6,2
5938,100493.8,2
5939,102471.5,2
5940,102452.2,2
5941,102434.1,2
5942,102415.6,2
5943,102396,2
5944,102376.8,2
5945,102358.2,2
5946,102338.6,2
5947,102318.7,2
5948,102298.7,2
5949,102277.8,2
5950,102257,2
5951,102235.2,2
5952,102213.5,2
5953,102192.8,2
5954,102171,2
5955,102150.8,2
5956,102127.9,2
5957,102103.7,2
5958,102078.6,2
5959,102054,2
5960,102028.4,2
5961,102002.4,2
5962,101978.3,2
5963,101952,2
5964,101925.7,2
5965,101900.5,2
5966,101876.2,2
5967,101850.3,2
5968,101825.7,2
5969,101799.5,2
5970,101775.5,2
5971,101751.1,2
5972,101724.9,2
5973,101700.7,2
5974,101674.5,2
5975,101648,2
5976,101622.9,2
5977,103600.1,2
5978,103580.6,2
5979,103562.5,2
5980,103543.3,2
5981,103525,2
5982,103505.6,2
5983,103485.8,2
5984,103466.3,2
5985,103448.1,2
5986,103428.7,2
5987,103408.9,2
5988,103386.8,2
5989,103366.2,2
5990,103344.5,2
5991,103324.4,2
5992,103304.3,2
5993,103282.5,2
5994,103262.1,2
5995,103240.4,2
5996,103220,2
5997,103199.8,2
5998,103179.3,2
5999,103157.9,2
6000,103137.3,2
6001,103116,2
6002,103091.9,2
6003,103071.9,2
6004,103051,2
6005,103029.2,2
6006,103007.4,2
6007,102985.7,2
6008,102965.2,2
6009,102943.3,2
6010,102921.4,2
6011,102899.7,2
6012,102878.7,2
6013,102858,2
6014,102836.7,2
6015,102816,2
6016,102793.9,2
6017,102773.8,2
6018,102752.3,2
6019,102730.5,2
6020,102709.1,2
6021,102688,2
6022,102664.4,3
6023,102639,3
6024,102613.3,3
6025,102588.1,3
6026,102561.2,3
6027,102535.5,3
6028,102509.9,3
6029,102482.6,3
6030,102452.7,3
6031,102423.5,3
6032,102395.9,3
6033,102366.5,3
6034,102337,3
6035,102309.7,3
6036,102282.1,3
6037,102252.8,3
6038,102225.1,3
6039,102196.3,3
6040,102168.3,3
6041,102139.4,3
6042,102109.9,3
6043,102080.1,3
6044,102049.9,4
6045,102014.7,4
6046,101981.6,4
6047,101945.5,4
6048,101915,4
6049,101883.2,4
6050,101847.3,4
6051,101813.4,4
6052,101781.1,4
6053,101742.6,4
6054,101710.2,4
6055,101677.4,4
6056,101645.2,4
6057,101612.1,4
6058,101577.2,4
6059,101544.1,4
6060,101510.3,4
6061,101477.5,4
6062,101442.8,4
6063,101410,4
6064,101373.9,4
6065,101339.5,4
6066,101304.1,4
6067,101269.4,4
6068,101233.4,4
6069,101197.3,4
6070,101160.4,4
6071,101122.1,4
6072,101085,4
6073,101045.9,4
6074,101008.6,4
6075,100969.3,4
6076,100930,4
6077,100890.6,4
6078,100848.1,4
6079,100810.7,4
6080,100772.1,4
6081,100734.8,4
6082,100696,4
6083,100659.6,4
6084,100620.3,4
6085,100583.9,4
6086,100545.1,4
6087,100507.2,4
6088,100468.1,4
6089,100431.3,4
6090,100392.8,4
6091,100355.8,4
6092,100316.9,4
6093,100284.6,3
6094,100251,3
6095,100217.7,3
6096,102184.6,2
6097,102163.9,2
6098,102142.9,2
6099,102124.4,2
6100,102105.1,2
6101,102083.3,2
6102,102059.9,2
6103,102036.4,3
6104,102008.7,3
6105,101981.5,3
6106,101956,3
6107,101929.2,3
6108,101904.9,3
6109,101879.7,3
6110,101856.5,3
6111,101830.6,3
6112,101803.9,3
6113,101778.5,3
6114,101751.7,3
6115,101725.8,3
6116,101699,3
6117,101673.7,3
6118,101648.1,3
6119,101621.9,3
6120,101596.6,3
6121,101571.1,3
6122,101545.9,3
6123,101519.8,3
6124,101494.6,3
6125,101468.9,3
6126,101441.7,3
6127,101415.8,3
6128,101388.3,3
6129,101362.5,3
6130,101335.5,3
6131,101308.9,3
6132,101280.8,3
6133,101253.4,3
6134,101227.2,3
6135,101199.8,3
6136,101174,3
6137,101148.6,3
6138,101123.2,3
6139,101095.8,3
6140,101070,3
6141,101041.9,3
6142,101016.1,3
6143,100988.7,3
6144,100962.6,3
6145,100937.4,3
6146,100911.8,3
6147,100884.4,3
6148,100864,2
6149,100841.8,2
6150,100819.6,2
6151,100798.6,2
6152,100776.9,2
6153,100756.8,2
6154,100736.4,2
6155,100715.6,2
6156,100694.1,2
6157,100673.9,2
6158,100652,2
6159,100631.9,2
6160,100611.9,2
6161,100591.4,2
6162,100569.8,2
6163,100545.8,2
6164,100521.4,2
6165,100496.7,2
6166,100472.7,2
6167,100443.8,3
6168,100414.3,3
6169,100384.6,3
6170,100355.5,3
6171,100325.1,3
6172,100294.5,3
6173,100264.3,3
6174,100234.6,3
6175,100212.5,3
6176,100188.1,3
6177,100154.3,3
6178,100122.7,3
6179,100089,3
6180,100056.7,3
6181,100022.9,3
6182,99989.9,3
6183,99958.84,3
6184,99926.88,3
6185,99895.23,3
6186,99862.9,3
6187,99830.96,3
6188,99798.09,3
6189,99766.82,3
6190,99734.84,3
6191,99700.88,3
6192,99668.88,3
6193,99637.41,3
6194,99605.23,3
6195,99573.84,3
6196,99542.22,3
6197,99510.28,3
6198,99476.31,3
6199,101444.8,4
6200,101412.7,4
6201,101382.2,4
6202,101351.4,4
6203,101318.7,4
6204,101285.8,4
6205,101254.5,4
6206,101224.4,4
6207,101193.2,4
6208,101160.4,4
6209,101127.3,4
6210,101094.9,4
6211,101060.7,4
6212,101026.5,4
6213,100989.7,4
6214,100948.1,4
6215,100913.4,4
6216,100876.6,4
6217,100842.1,4
6218,100805.4,4
6219,100769.6,4
6220,100734,4
6221,100699.6,4
6222,100665.5,4
6223,100630.8,4
6224,100595.6,4
6225,100557.5,4
6226,100516.3,4
6227,100475.4,4
6228,100433.5,4
6229,100393.4,4
6230,100352.7,4
6231,100311.5,4
6232,100268.2,4
6233,100225.8,4
6234,100183.2,4
6235,100142.2,4
6236,100101.4,4
6237,100058.9,4
6238,100018.2,4
6239,99974.25,4
6240,99932.68,4
6241,99872.88,4
6242,99832.31,4
6243,99785.37,4
6244,99740.12,4
6245,99688.46,4
6246,99641.98,4
6247,99593.97,4
6248,101550.1,4
6249,101511,4
6250,101469.9,4
6251,101431,4
6252,101391.2,4
6253,101349.9,4
6254,101309.9,4
6255,101268.2,4
6256,101227.7,4
6257,101189.1,4
6258,101157.3,3
6259,101127.8,3
6260,101094.6,3
6261,101059.4,3
6262,101023.8,3
6263,100987.7,3
6264,100950.3,3
6265,100913.2,3
6266,100876.9,3
6267,102842.4,2
6268,102818.3,2
6269,102793.2,2
6270,102760.1,2
6271,102733.7,2
6272,102705.5,3
6273,104685.3,2
6274,104666.5,2
6275,104647.8,2
6276,104629.5,2
6277,104610.9,2
6278,104592.1,2
6279,104573.8,2
6280,104555.4,2
6281,104534.6,2
6282,104514.3,2
6283,104493.7,2
6284,104472.6,2
6285,104450.8,2
6286,104428.9,2
6287,104404.6,2
6288,104380.4,2
6289,104356.3,2
6290,104328.9,2
6291,104298.1,2
6292,104269.3,2
6293,104238.7,2
6294,106214.4,2
6295,106191.8,2
6296,108173.7,2
6297,108156.1,2
6298,108140,2
6299,108123.7,2
6300,108107,2
6301,108090.6,2
6302,108072.1,2
6303,108055.1,2
6304,108035.5,2
6305,108016.5,2
6306,107994.1,2
6307,107973.2,2
6308,107951.3,2
6309,107929.6,2
6310,107907.8,2
6311,107886.7,2
6312,107860.1,3
6313,107834.4,3
6314,107809,3
6315,107782.6,3
6316,107753.3,3
6317,107726,3
6318,107699.1,3
6319,107671.4,3
6320,107642.2,3
6321,107614.5,3
6322,107584.1,3
6323,107550.5,3
6324,107517.4,3
6325,107485.8,3
6326,107453.3,3
6327,107421.8,3
6328,107389.2,3
6329,107357.3,3
6330,107314.8,3
6331,107283,3
6332,107251.2,3
6333,107219.5,3
6334,107186.4,3
6335,107152.4,3
6336,107119.7,3
6337,107086.9,3
6338,107055.4,3
6339,107022.5,3
6340,106990.4,3
6341,106957.6,3
6342,106925.9,3
6343,108897.6,3
6344,108870.8,3
6345,108845.8,3
6346,108820.3,3
6347,108794.6,3
6348,108768.9,3
6349,108742.9,3
6350,108717.3,3
6351,108690.4,3
6352,108660.1,4
6353,108626.1,4
6354,108592.3,4
6355,108559.9,4
6356,108525.4,4
6357,108490.6,4
6358,108455.6,4
6359,108420.4,4
6360,108382.8,4
6361,108348.1,4
6362,108311.9,4
6363,108274.9,4
6364,108239.7,4
6365,108203.7,4
6366,108167.2,4
6367,108132.2,4
6368,108091.9,4
6369,108053.5,4
6370,108012.5,4
6371,107971.5,4
6372,107925.4,4
6373,107876.4,4
6374,107834,4
6375,107788.8,4
6376,107746.6,4
6377,107703.8,4
6378,107660.3,4
6379,107612.1,4
6380,107564.7,4
6381,107517.9,4
6382,107468.3,4
6383,107420.9,4
6384,107374.1,4
6385,107322.2,4
6386,107271.4,4
6387,107219.9,4
6388,107169.4,4
6389,107116.8,4
6390,107060.5,4
6391,107008.8,4
6392,106952,4
6393,106901,4
6394,106849.3,4
6395,106794.3,4
6396,106743.1,4
6397,106688.8,4
6398,106638.5,4
6399,106587.4,4
6400,108539.6,4
6401,108495.2,4
6402,108449.4,4
6403,108405.3,4
6404,110364.5,4
6405,110326.1,4
6406,110288,4
6407,110249.9,4
6408,110210.3,4
6409,110170.8,4
6410,110130.5,4
6411,110087.7,4
6412,110045.1,4
6413,110004.9,4
6414,111971.3,3
6415,113940,3
6416,113918.8,2
6417,113897.5,2
6418,113851.5,3
6419,113826.4,3
6420,113805.3,3
6421,113775.4,3
6422,113745.6,3
6423,113715.4,3
6424,113686.1,3
6425,113655.7,3
6426,113624.3,3
6427,113599,3
6428,113572.4,3
6429,113541.8,3
6430,113511.1,3
6431,113487.3,3
6432,113456.7,3
6433,113424.9,3
6434,113394,3
6435,113362.5,3
6436,113329.1,3
6437,113295.8,3
6438,113264.4,3
6439,113229.9,3
6440,113196.9,3
6441,115167.4,3
6442,115140.9,3
6443,115113.6,3
6444,115084,3
6445,115057.2,3
6446,115030.4,3
6447,115004.8,3
6448,114977.8,3
6449,114951.4,3
6450,114926.3,3
6451,114899.4,3
6452,114872.1,3
6453,114844,3
6454,114816.6,3
6455,114787.7,3
6456,114757.8,3
6457,114730.7,3
6458,114703,3
6459,114674.4,3
6460,114646.3,3
6461,114619,3
6462,114591.4,3
6463,114562.1,3
6464,114534.6,3
6465,114505.3,3
6466,114474.2,3
6467,114440.2,3
6468,114407.1,3
6469,114374.4,3
6470,114339.4,4
6471,114300.8,4
6472,114264.1,4
6473,114226.4,5
6474,114182.8,5
6475,114141.1,5
6476,114099,5
6477,114053.3,5
6478,114008.3,5
6479,115968.3,5
6480,115933.3,5
6481,115893.6,5
6482,115854.3,5
6483,115812.8,5
6484,115772.6,5
6485,115730,5
6486,115687.6,5
6487,115645.9,5
6488,115605.4,5
6489,115558.6,5
6490,115510,5
6491,115464.6,5
6492,115414.2,5
6493,115364.8,5
6494,115317.4,5
6495,115271.7,5
6496,115224.7,5
6497,115175.6,5
6498,115129.3,5
6499,115083.6,5
6500,115034.6,5
6501,114986.5,5
6502,114939.6,5
6503,114891.1,5
6504,114842.6,5
6505,114793.4,5
6506,114747.3,5
6507,114702,5
6508,114656.1,5
6509,114608.9,5
6510,114563.2,5
6511,114515.5,5
6512,114466.2,5
6513,114420.3,5
6514,114374.7,5
6515,114328.2,5
6516,114283,5
6517,114237.5,5
6518,114191.6,5
6519,114143.8,5
6520,114098.3,5
6521,114051.5,5
6522,114007.3,5
6523,113960.6,5
6524,113910,5
6525,113862.6,5
6526,113811.6,5
6527,115771.5,4
6528,115734.7,4
6529,115696.6,4
6530,115657.2,4
6531,115618.9,4
6532,115582.7,4
6533,115542.7,4
6534,115501.6,4
6535,115461.3,4
6536,115420.6,4
6537,115380.4,4
6538,115338.7,4
6539,115290.6,4
6540,115245.6,4
6541,115201.3,4
6542,115157,4
6543,115112.7,4
6544,115067.9,4
6545,115021.2,4
6546,114976.8,4
6547,114931.2,4
6548,114885.6,4
6549,114838.4,4
6550,114793.9,4
6551,114746.4,4
6552,114701.8,4
6553,114656.9,4
6554,114611.9,4
6555,114564.2,4
6556,116528.5,3
6557,116495.3,3
6558,116461.2,3
6559,116423.4,3
6560,116389.9,3
6561,116356.7,3
6562,116322.9,3
6563,116288,3
6564,116251.9,3
6565,118224.4,1
6566,118206,1
6567,120194.2,0
6568,120187.9,0
6569,120181.4,0
6570,120174.8,0
6571,120168.2,0
6572,120161.8,0
6573,120154.6,0
6574,120148.6,0
6575,120142.1,0
6576,120131.4,1
6577,120120.1,1
6578,120108.9,1
6579,120097.1,1
6580,120085.9,1
6581,120074,1
6582,120061.5,1
6583,120048.2,1
6584,120033.9,1
6585,120020.4,1
6586,120007,1
6587,119992.9,1
6588,119979.7,1
6589,119965.5,1
6590,119951,2
6591,119932.9,2
6592,119914.5,2
6593,119892,3
6594,119868.5,3
6595,119843.9,3
6596,119820.6,3
6597,119797.2,3
6598,119772.6,3
6599,119749,3
6600,119722,3
6601,119694.6,3
6602,119665.3,3
6603,119637.5,3
6604,119608.2,3
6605,119579.3,3
6606,119551.2,3
6607,119523.5,3
6608,119494,3
6609,119464.9,3
6610,119436.3,3
6611,119406.1,3
6612,119374.7,3
6613,119341.8,3
6614,119308,3
6615,119270.9,4
6616,119230.1,4
6617,119192.1,4
6618,119154.4,4
6619,119115.2,4
6620,121081.1,3
6621,121054.1,3
6622,121025.9,3
6623,120992.1,3
6624,120960.3,3
6625,120926.8,3
6626,120893.1,3
6627,120855.2,4
6628,120816.6,4
6629,120779.1,4
6630,120741.2,4
6631,120704.3,4
6632,120667.5,4
6633,120631.2,4
6634,120595,4
6635,120555.7,4
6636,120517.3,4
6637,120474.6,4
6638,120436.6,4
6639,120397.2,4
6640,120358.1,4
6641,120318.8,4
6642,120279.6,4
6643,120239.1,4
6644,120200.5,4
6645,120160.2,4
6646,120121.3,4
6647,120079,4
6648,120035.6,4
6649,119990.8,4
6650,119948,4
6651,119902.2,4
6652,119859.9,4
6653,119817.6,4
6654,119774.8,4
6655,119732.2,4
6656,119689.2,4
6657,119644.9,4
6658,119601.8,4
6659,119554.3,4
6660,119505.4,4
6661,119457.8,4
6662,121407.4,3
6663,121365.5,4
6664,121324.6,4
6665,121281,4
6666,121240.1,4
6667,121197.5,4
6668,121157.3,4
6669,121117.1,4
6670,121075.1,4
6671,121031.9,4
6672,122994.6,3
6673,122963.3,3
6674,122928.6,3
6675,122891.5,3
6676,122854.2,3
6677,122816.9,3
6678,122778.7,3
6679,122740.9,3
6680,122704.3,3
6681,122665.2,3
6682,122628.2,3
6683,122592.1,3
6684,122554.4,3
6685,122519.2,3
6686,122481.8,3
6687,122446.1,3
6688,122407.7,3
6689,122372.3,3
6690,122334.7,3
6691,122299.4,3
6692,122262,3
6693,124231.6,2
6694,124206.3,2
6695,124180.2,2
6696,124155.1,2
6697,124128.9,2
6698,124102.6,2
6699,124077.5,2
6700,124051.2,2
6701,124025.4,2
6702,123998.4,2
6703,123972.8,2
6704,123941.1,3
6705,123905.3,3
6706,123869.3,3
6707,123834.5,3
6708,123801.3,3
6709,123765.6,3
6710,123732.1,3
6711,123696.3,3
6712,123662.2,3
6713,125629,3
6714,125595,4
6715,125557.5,4
6716,125519.7,4
6717,125484.9,4
6718,125447.9,4
6719,125412.6,4
6720,125375.4,4
6721,125337.8,4
6722,125300.7,4
6723,125262.3,4
6724,125223.4,4
6725,125185,4
6726,125144.3,4
6727,125106.3,4
6728,125065.3,4
6729,125023.8,4
6730,124973.5,4
6731,124932.1,4
6732,124893.5,4
6733,124851.5,4
6734,126814.5,4
6735,126781.9,4
6736,126748.1,4
6737,126713.3,4
6738,126679.5,4
6739,126646.1,4
6740,126612.1,4
6741,126579.4,4
6742,126546,4
6743,126512.6,4
6744,126478.3,4
6745,126441,4
6746,126406.7,4
6747,126372.7,4
6748,126337.6,4
6749,126302.3,4
6750,126267.9,4
6751,126230.9,4
6752,126196.3,4
6753,126160.2,4
6754,126124,4
6755,126088.5,4
6756,126051.3,4
6757,126015.9,4
6758,125978.7,4
6759,125944.6,4
6760,125907.2,4
6761,125870.5,4
6762,125836,4
6763,125803,4
6764,125767.9,4
6765,125731.7,4
6766,125695.6,4
6767,125656.8,4
6768,125615.2,4
6769,125576,4
6770,125536.4,4
6771,125501,4
6772,125464.1,4
6773,125423.9,4
6774,125383,4
6775,125343.5,4
6776,125303.8,4
6777,125266.2,4
6778,125227.1,4
6779,125188.5,4
6780,125148.7,4
6781,125110.2,4
6782,125070.9,4
6783,125029.7,4
6784,124986.2,4
6785,124932.6,4
6786,124887.6,4
6787,126842.9,4
6788,126803.7,4
6789,126765.6,4
6790,126726.9,4
6791,126689.1,4
6792,126651,4
6793,126614.3,4
6794,126578,4
6795,126539.4,4
6796,126498.5,4
6797,126460,4
6798,126418.4,4
6799,126378,4
6800,126338.7,4
6801,126298.3,4
6802,126258.9,4
6803,126217.7,4
6804,126179.5,4
6805,126139.1,4
6806,126097.5,4
6807,126059,4
6808,126016.3,4
6809,125977.3,4
6810,125938.8,4
6811,125898.4,4
6812,125859.9,4
6813,125821.7,4
6814,125782.4,4
6815,125743.1,4
6816,125709.5,4
6817,125678.7,4
6818,125639,4
6819,125600.6,4
6820,125561.8,4
6821,125519.8,4
6822,125481.4,4
6823,125434.6,5
6824,125390.5,5
6825,125345.8,5
6826,125302.3,5
6827,125254.8,5
6828,125210.4,5
6829,125167.2,5
6830,125122.9,5
6831,127079.1,5
6832,127038.7,5
6833,126996.5,5
6834,126955.8,5
6835,126911.7,5
6836,126867.8,5
6837,126818.9,5
6838,126771.8,5
6839,128730,4
6840,128691.1,4
6841,128651.5,4
6842,128612.5,4
6843,128572.7,4
6844,128533.3,4
6845,128494.4,4
6846,128455.3,4
6847,128417.2,4
6848,128378,4
6849,128337.4,4
6850,130299.8,4
6851,130266.9,4
6852,130232.9,4
6853,130200.4,4
6854,130167.1,4
6855,130132.9,4
6856,130097.6,4
6857,130059.3,4
6858,130021.8,4
6859,129982.4,4
6860,129943.5,4
6861,129905.2,4
6862,129867,4
6863,129829,4
6864,129796.2,4
6865,129767.4,4
6866,129729.2,4
6867,129689.9,4
6868,129649.7,4
6869,129611.6,4
6870,129572.7,4
6871,129531.3,4
6872,129492.5,4
6873,129454.3,4
6874,129416,4
6875,131376.8,4
6876,131337.5,4
6877,131298.6,4
6878,131260.2,4
6879,131223.4,4
6880,131189,4
6881,131152.4,4
6882,131114.6,4
6883,131077.8,4
6884,131040.9,4
6885,131001.5,4
6886,130962,4
6887,130923.7,4
6888,130882.3,4
6889,130842.5,4
6890,130801.7,4
6891,130762.8,4
6892,130720.4,4
6893,130681.4,4
6894,130642.1,4
6895,130602.4,4
6896,130562.6,4
6897,130521.3,4
6898,130482.9,4
6899,130423.8,4
6900,130384.5,4
6901,130343.1,4
6902,130305.2,4
6903,130265.4,4
6904,130228.7,4
6905,130191.5,4
6906,130154.6,4
6907,130118.2,4
6908,130080.1,4
6909,130044,4
6910,130006.9,4
6911,129968.3,4
6912,129924.8,4
6913,129884.5,4
6914,129843.2,4
6915,131807.7,3
6916,131777,3
6917,131747.2,3
6918,131716.1,3
6919,131687.1,3
6920,131657.8,3
6921,131626.3,3
6922,131594.8,3
6923,131565.5,3
6924,133534.4,3
6925,133511.5,3
6926,133487.7,3
6927,133462.5,4
6928,133432.6,4
6929,133407.7,3
6930,133384.8,3
6931,133361.4,3
6932,133338.1,3
6933,133314.7,3
6934,133290.3,3
6935,133264.6,3
6936,133238.6,3
6937,133209.9,3
6938,133181.6,3
6939,133152.2,3
6940,133124.2,3
6941,133097.2,3
6942,133070.5,3
6943,133043,3
6944,133013.3,3
6945,132983.7,3
6946,132955.4,3
6947,132926.5,3
6948,132899.2,3
6949,132870.4,3
6950,132845.5,3
6951,132820.2,3
6952,132793.4,3
6953,132767.5,3
6954,132740.3,3
6955,132714.8,3
6956,132688.1,3
6957,132644.5,3
6958,132618.5,3
6959,132591.3,3
6960,132566,3
6961,132539.3,3
6962,132512.8,3
6963,132486.1,3
6964,132458.1,3
6965,132428.9,3
6966,132396.9,3
6967,132365.8,3
6968,132336.2,3
6969,132299.7,4
6970,132261.7,4
6971,132223.4,4
6972,132186.7,4
6973,132146.8,4
6974,132106.2,4
6975,132068,4
6976,132026.7,4
6977,133990.2,4
6978,133953.3,4
6979,133918,5
6980,133875.5,5
6981,133834.9,5
6982,133792.3,5
6983,133751.1,5
6984,133708.4,5
6985,133667.5,5
6986,133623.1,5
6987,133583.7,5
6988,133541.8,5
6989,133500.8,5
6990,133459.3,4
6991,133420.9,4
6992,133382.3,4
6993,133341.7,4
6994,133303,4
6995,133262.2,4
6996,133221.7,4
6997,133179.6,4
6998,133135.6,4
6999,133092.4,4
7000,133048.9,4
7001,133004,4
7002,134965.3,4
7003,134926,4
7004,134889.1,4
7005,134851,4
7006,134813.7,4
7007,134774.9,4
7008,134736.4,4
7009,134699.9,4
7010,134661.3,4
7011,136626.2,4
7012,136591.3,4
7013,136558.4,4
7014,136524.8,4
7015,136491.1,4
7016,136455.6,4
7017,136421.8,4
7018,136387.8,4
7019,136353.5,4
7020,136317.1,4
7021,136281,4
7022,136246.4,4
7023,136211.5,4
7024,136177,4
